Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
14.39,3.5200998005,7.8711824416,1924-10-21,121960.0450011244,22346292.38407593,0.0187014,4.51,2461000.5,0.8897184635446936,1.271395191209989,22.3126374728946,265.0955719891681,523.6236739875335,0.1402114151285256,322.3065124637059,2.402578967291451,2460761.9965482755,163.975096784528,0.6875166610755092,True
15.93,1.7320282714,3.8729329538,,,,0.202215,3.882,2461000.5,0.3691071842151085,1.879038333576994,4.771417545314086,107.3260736816303,940.8099177888391,1.18547178523814,16.09617020752269,2.572604881915848,2460632.303783199,140.8899242474041,0.3826490273891867,False
19.54,0.3285148278,0.7345814866,1929-11-12,46647.3903275142,22268361.333431527,0.0146456,5.212,2461000.5,0.3231610009121307,1.210150892730743,2.651687723856669,188.4428185228827,486.2478736164655,0.8190773189811673,302.6451523393856,1.601224466480318,2461053.787219421,320.5481071848589,0.7403631347989292,True
18.52,0.5254785303,1.1750057146,1912-09-09,108037.2079069855,72881438.22636625,0.0130033,6.017,2461000.5,0.4684608161126215,0.9895257268729675,9.915985684678182,152.3979268382462,359.5332510718517,0.5259716972976222,55.0908872130177,1.453079756448313,2460960.1717148595,40.38063964105898,1.001298207959227,True
13.04,6.5547325584,14.6568275748,1920-12-29,42666.7792311486,90060440.67815797,0.342197,2.316,2461000.5,0.7072875592513527,4.26962787692909,31.05176436061101,349.9669365849841,3222.429798614661,1.249773196944379,316.4947308803675,7.289482556913802,2461463.6376260887,308.2596811066093,0.1117169410966736,False
16.4,1.3949382293,3.1191767052,,,,0.29339,4.017,2461000.5,0.3199542456447912,1.644650719712388,36.7738859556796,232.4864024452023,770.387000691632,1.118437739337648,288.8955978297477,2.170863700087128,2460750.9369372204,116.6202214211387,0.4672976045504428,False
17.94,0.6863647587,1.5347582577,1900-07-25,26387.9652914671,8206416.543000942,0.177119,4.384,2461000.5,0.3166725844579009,1.544630227204407,10.76618732070588,229.7765291034553,701.1892042947258,1.055488181123793,86.95956150347061,2.033772273285021,2460685.582686404,161.6827985943433,0.5134134949526175,False
18.49,0.5327886649,1.1913516723,1904-12-26,54636.6058270445,10094314.420628816,0.0191115,5.705,2461000.5,0.4440123315579794,1.059366115114494,11.16925306724604,157.8647144039292,398.2607828488972,0.588994496368989,296.702634168443,1.52973773386,2461108.9702831516,261.9504213917567,0.9039303278238832,True
15.29,2.3257068746,5.2004386672,1906-10-02,44403.6132967565,23118432.290616184,0.00651455,3.138,2461000.5,0.624740333220544,2.543029853371406,0.4480782679755703,125.3653430475722,1481.240624993748,0.9542965353863627,277.8613313137313,4.13176317135645,2460684.1175450957,76.89343773300793,0.2430395129093353,True
14.16,3.9134066315,8.7506432516,1903-09-16,64644.5647741334,11911798.525619999,0.0283699,3.572,2461000.5,0.636197243421167,1.98093474941619,6.669480582427444,294.3475879056127,1018.365510689438,0.7206695224404097,237.0159099641931,3.24119997639197,2461121.0800252785,317.374038452117,0.353507651448524,True
